trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1172,False,"{'a': 0.5, 'e': 0.6120002397050806}",20,0,-99.63982800569482,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1173,False,"{'a': 0.5, 'e': 0.6113839760217434}",20,0,-62.045316397575334,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1174,False,"{'a': 0.5, 'e': 0.6107673413255617}",30,0,-126.17702633168649,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
1175,False,"{'a': 0.5, 'e': 0.6101503359907344}",30,0,-27.647213871405697,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
1176,False,"{'a': 0.5, 'e': 0.6095329603916859}",25,11,14.038745694872373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.6089152149030649}",20,0,1.4155084291443605,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.6082970998997446}",20,0,-41.410720467342,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1179,False,"{'a': 0.5, 'e': 0.6076786157568226}",20,0,-52.23582543185272,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1180,False,"{'a': 0.5, 'e': 0.6070597628496204}",25,0,-82.82529489661945,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
1181,False,"{'a': 0.5, 'e': 0.6064405415536832}",20,0,-119.83311287642798,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1182,False,"{'a': 0.5, 'e': 0.60582095224478}",25,0,-51.81250692058258,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 0.6052009952989029}",30,0,-146.98810716529835,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
1184,False,"{'a': 0.5, 'e': 0.6045806710922672}",25,0,-91.97879476140875,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1185,False,"{'a': 0.5, 'e': 0.603959980001311}",25,0,-31.40043627797796,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1186,False,"{'a': 0.5, 'e': 0.6033389224026952}",25,0,-109.59867773379375,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1187,False,"{'a': 0.5, 'e': 0.6027174986733027}",20,0,-32.501446238277666,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 0.6020957091902392}",25,0,-128.0037629542207,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
1189,False,"{'a': 0.5, 'e': 0.6014735543308319}",20,0,-54.20374444533556,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
1190,False,"{'a': 0.5, 'e': 0.60085103447263}",20,9,19.64722535016241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.6002281499934038}",20,0,-7.0204433693041715,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.5996049012711453}",25,0,-200.92943721840467,"{0: 14, 1: 0, 2: 3, 3: 7, 4: 1}",0
1193,False,"{'a': 0.5, 'e': 0.5989812886840673}",25,0,-157.14852475330767,"{0: 14, 1: 2, 2: 4, 3: 4, 4: 1}",0
1194,False,"{'a': 0.5, 'e': 0.5983573126106034}",20,0,-153.90078892650925,"{0: 10, 1: 1, 2: 4, 3: 4, 4: 1}",0
1195,False,"{'a': 0.5, 'e': 0.597732973429408}",25,11,-106.38010941163422,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
1196,False,"{'a': 0.5, 'e': 0.5971082715193556}",20,1,-80.84831556058269,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
1197,False,"{'a': 0.5, 'e': 0.596483207259541}",20,0,-7.842436680973233,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1198,False,"{'a': 0.5, 'e': 0.5958577810292787}",25,0,-70.83638712085319,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.5952319932081029}",20,0,-41.76473792819167,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1200,False,"{'a': 0.5, 'e': 0.5946058441757673}",30,0,-50.83752160976928,"{0: 23, 1: 4, 2: 1, 3: 2, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 0.593979334312245}",20,0,-122.3376523224849,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
1202,False,"{'a': 0.5, 'e': 0.5933524639977278}",20,0,-91.77390322441804,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
1203,False,"{'a': 0.5, 'e': 0.5927252336126261}",20,0,-111.48328140894374,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
1204,False,"{'a': 0.5, 'e': 0.592097643537569}",25,0,-120.34634821420468,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1205,False,"{'a': 0.5, 'e': 0.5914696941534041}",25,0,-94.05086987839432,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 0.5908413858411966}",20,0,-36.36462499949914,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1207,False,"{'a': 0.5, 'e': 0.5902127189822299}",20,15,-0.2861899539127135,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.5895836939580046}",25,0,-164.3833715831436,"{0: 17, 1: 0, 2: 2, 3: 4, 4: 2}",0
1209,False,"{'a': 0.5, 'e': 0.5889543111502391}",20,4,-83.27151775359839,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
1210,False,"{'a': 0.5, 'e': 0.5883245709408684}",20,0,-43.26498157442274,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1211,False,"{'a': 0.5, 'e': 0.587694473712045}",30,0,-60.90466453487357,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
1212,False,"{'a': 0.5, 'e': 0.5870640198461374}",25,0,-100.39543433610491,"{0: 16, 1: 1, 2: 5, 3: 3, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 0.5864332097257309}",25,0,-134.3630489914913,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1214,False,"{'a': 0.5, 'e': 0.585802043733627}",20,0,-47.95567837311576,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1215,False,"{'a': 0.5, 'e': 0.585170522252843}",25,0,-27.781220874346886,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 0.5845386456666122}",25,0,-146.54930911648503,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
1217,False,"{'a': 0.5, 'e': 0.583906414358383}",30,0,-29.91953725524012,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 0.5832738287118193}",20,0,3.0986770775588104,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 0.5826408891108}",20,0,-31.72355957324104,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
1220,False,"{'a': 0.5, 'e': 0.5820075959394189}",20,3,-41.5825228552791,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.581373949581984}",20,0,-29.534376092616373,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1222,False,"{'a': 0.5, 'e': 0.580739950423018}",25,0,-124.6371251202872,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 3}",0
1223,False,"{'a': 0.5, 'e': 0.5801055988472577}",25,0,-67.98222474983437,"{0: 19, 1: 2, 2: 0, 3: 4, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 0.5794708952396533}",20,0,-108.43165540414559,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
1225,False,"{'a': 0.5, 'e': 0.5788358399853694}",20,0,-128.84913829303343,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
1226,False,"{'a': 0.5, 'e': 0.578200433469783}",30,0,-87.62358324050638,"{0: 24, 1: 0, 2: 2, 3: 3, 4: 1}",0
1227,False,"{'a': 0.5, 'e': 0.5775646760784853}",20,0,-18.321198768483356,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.5769285681972797}",30,0,-100.14229428852927,"{0: 22, 1: 2, 2: 2, 3: 3, 4: 1}",0
1229,False,"{'a': 0.5, 'e': 0.5762921102121825}",30,0,-109.31278353503664,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1230,False,"{'a': 0.5, 'e': 0.5756553025094225}",20,0,-78.47197534402022,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1231,False,"{'a': 0.5, 'e': 0.5750181454754408}",20,0,-6.782282868784904,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 0.5743806394968903}",20,0,-136.0647880268403,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
1233,False,"{'a': 0.5, 'e': 0.5737427849606359}",25,0,-150.76694961071058,"{0: 16, 1: 1, 2: 2, 3: 5, 4: 1}",0
1234,False,"{'a': 0.5, 'e': 0.5731045822537535}",20,0,-18.581106294306775,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1235,False,"{'a': 0.5, 'e': 0.5724660317635311}",30,0,-53.56224189203573,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
1236,False,"{'a': 0.5, 'e': 0.571827133877467}",30,0,-40.179593277240464,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 0.5711878889832708}",35,0,-181.1549628839648,"{0: 21, 1: 5, 2: 4, 3: 3, 4: 2}",0
1238,False,"{'a': 0.5, 'e': 0.5705482974688622}",25,0,-60.03248909375137,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1239,False,"{'a': 0.5, 'e': 0.5699083597223717}",20,0,-4.986407732151311,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1240,False,"{'a': 0.5, 'e': 0.56926807613214}",25,0,-31.293472614966603,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1241,False,"{'a': 0.5, 'e': 0.5686274470867171}",20,14,8.902534418059467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.567986472974863}",30,0,-137.29752930631074,"{0: 22, 1: 0, 2: 2, 3: 5, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 0.567345154185547}",30,0,-50.308613514567625,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1244,False,"{'a': 0.5, 'e': 0.5667034911079478}",25,0,-67.99788973876572,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1245,False,"{'a': 0.5, 'e': 0.5660614841314527}",20,0,-50.35268488301839,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 0.565419133645658}",20,0,-71.90044379507454,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 0.564776440040368}",30,0,-114.18164269239128,"{0: 23, 1: 0, 2: 3, 3: 3, 4: 1}",0
1248,False,"{'a': 0.5, 'e': 0.5641334037055958}",35,0,-113.52669545974652,"{0: 23, 1: 4, 2: 4, 3: 4, 4: 0}",0
1249,False,"{'a': 0.5, 'e': 0.5634900250315621}",20,0,-138.66537797362258,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
1250,False,"{'a': 0.5, 'e': 0.5628463044086953}",30,0,-84.63348065278258,"{0: 22, 1: 2, 2: 3, 3: 3, 4: 0}",0
1251,False,"{'a': 0.5, 'e': 0.5622022422276316}",20,0,-55.717096488177596,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1252,False,"{'a': 0.5, 'e': 0.5615578388792143}",25,0,-67.38181597474752,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1253,False,"{'a': 0.5, 'e': 0.5609130947544937}",20,0,-19.223220861016607,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.560268010244727}",30,0,-54.49129241953772,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
1255,False,"{'a': 0.5, 'e': 0.5596225857413779}",25,0,-102.90918748987467,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
1256,False,"{'a': 0.5, 'e': 0.5589768216361164}",20,0,-73.62581214448839,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
1257,False,"{'a': 0.5, 'e': 0.5583307183208186}",20,0,-33.7347101819055,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1258,False,"{'a': 0.5, 'e': 0.5576842761875666}",25,0,-49.930846205931424,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
1259,False,"{'a': 0.5, 'e': 0.5570374956286478}",20,0,-47.19607622556814,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1260,False,"{'a': 0.5, 'e': 0.5563903770365551}",35,0,-122.28934190435622,"{0: 28, 1: 1, 2: 2, 3: 2, 4: 2}",0
1261,False,"{'a': 0.5, 'e': 0.5557429208039868}",25,0,-77.52267478705203,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
1262,False,"{'a': 0.5, 'e': 0.5550951273238458}",25,0,-8.632192315077667,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1263,False,"{'a': 0.5, 'e': 0.5544469969892396}",20,0,-70.19858446342886,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1264,False,"{'a': 0.5, 'e': 0.5537985301934802}",30,0,-70.10718086542532,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
1265,False,"{'a': 0.5, 'e': 0.5531497273300842}",25,0,-20.000056673005115,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
1266,False,"{'a': 0.5, 'e': 0.5525005887927713}",20,0,-90.7527137767325,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1267,False,"{'a': 0.5, 'e': 0.5518511149754657}",20,0,-40.46582303903597,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1268,False,"{'a': 0.5, 'e': 0.5512013062722945}",20,0,-2.6445763986574624,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1269,False,"{'a': 0.5, 'e': 0.5505511630775882}",25,0,-8.776089684769545,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1270,False,"{'a': 0.5, 'e': 0.5499006857858806}",25,0,-178.94855908162353,"{0: 15, 1: 3, 2: 2, 3: 2, 4: 3}",0
1271,False,"{'a': 0.5, 'e': 0.5492498747919078}",25,0,-40.58279647832466,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
1272,False,"{'a': 0.5, 'e': 0.5485987304906085}",30,0,-83.64708482631914,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
1273,False,"{'a': 0.5, 'e': 0.5479472532771238}",20,0,-43.40892115959307,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1274,False,"{'a': 0.5, 'e': 0.5472954435467969}",20,0,-99.95506653555216,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
1275,False,"{'a': 0.5, 'e': 0.5466433016951725}",25,0,-180.32536055701127,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
1276,False,"{'a': 0.5, 'e': 0.545990828117997}",20,0,-73.63635685963784,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1277,False,"{'a': 0.5, 'e': 0.5453380232112182}",20,0,-35.290808197877006,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1278,False,"{'a': 0.5, 'e': 0.5446848873709847}",30,12,-56.69156294654249,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.5440314209936462}",20,0,-18.11902010616077,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1280,False,"{'a': 0.5, 'e': 0.543377624475753}",35,0,-37.7451515335023,"{0: 29, 1: 2, 2: 2, 3: 2, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.5427234982140552}",20,0,-79.73261065070604,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1282,False,"{'a': 0.5, 'e': 0.5420690426055038}",20,0,-12.521313575573654,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1283,False,"{'a': 0.5, 'e': 0.5414142580472492}",20,0,-35.9985252207666,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1284,False,"{'a': 0.5, 'e': 0.5407591449366415}",20,0,-43.88907651503068,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1285,False,"{'a': 0.5, 'e': 0.54010370367123}",20,0,-67.44527712678614,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1286,False,"{'a': 0.5, 'e': 0.5394479346487634}",30,0,-109.93257195123314,"{0: 22, 1: 2, 2: 2, 3: 3, 4: 1}",0
1287,False,"{'a': 0.5, 'e': 0.5387918382671895}",25,0,-50.20055171679728,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1288,False,"{'a': 0.5, 'e': 0.5381354149246539}",20,0,-64.62179027673928,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1289,False,"{'a': 0.5, 'e': 0.5374786650195015}",35,0,-189.29610783573648,"{0: 25, 1: 2, 2: 2, 3: 3, 4: 3}",0
1290,False,"{'a': 0.5, 'e': 0.5368215889502752}",30,0,-188.80063051163458,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
1291,False,"{'a': 0.5, 'e': 0.5361641871157155}",20,0,-49.65595700993306,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1292,False,"{'a': 0.5, 'e': 0.5355064599147606}",30,0,-161.20088287905156,"{0: 21, 1: 2, 2: 1, 3: 4, 4: 2}",0
1293,False,"{'a': 0.5, 'e': 0.5348484077465467}",20,0,-73.48046246282307,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1294,False,"{'a': 0.5, 'e': 0.5341900310104065}",20,0,-64.96556043301497,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1295,False,"{'a': 0.5, 'e': 0.5335313301058703}",25,0,1.783786443476639,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1296,False,"{'a': 0.5, 'e': 0.5328723054326643}",35,0,-51.02796851199535,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
1297,False,"{'a': 0.5, 'e': 0.532212957390712}",20,0,-21.28280095966123,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1298,False,"{'a': 0.5, 'e': 0.5315532863801329}",20,0,-58.13057135169457,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1299,False,"{'a': 0.5, 'e': 0.5308932928012421}",25,0,-76.4176000279443,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1300,False,"{'a': 0.5, 'e': 0.530232977054551}",20,0,-5.835769797949618,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1301,False,"{'a': 0.5, 'e': 0.529572339540766}",25,0,-51.619656545533765,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1302,False,"{'a': 0.5, 'e': 0.5289113806607892}",25,0,-82.87972361053528,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1303,False,"{'a': 0.5, 'e': 0.5282501008157177}",20,4,-27.00418886959257,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.5275885004068427}",25,0,3.786331780333775,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1305,False,"{'a': 0.5, 'e': 0.5269265798356507}",25,0,-102.51189271732406,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1306,False,"{'a': 0.5, 'e': 0.5262643395038226}",20,0,-8.711666584852166,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1307,False,"{'a': 0.5, 'e': 0.5256017798132322}",20,0,15.767696317949335,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 0.5249389011659485}",20,0,4.565520728814678,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1309,False,"{'a': 0.5, 'e': 0.5242757039642331}",20,0,-41.860599164475154,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
1310,False,"{'a': 0.5, 'e': 0.5236121886105413}",25,0,-172.3753259407805,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
1311,False,"{'a': 0.5, 'e': 0.5229483555075215}",20,0,-117.9823476998248,"{0: 14, 1: 0, 2: 1, 3: 4, 4: 1}",0
1312,False,"{'a': 0.5, 'e': 0.5222842050580147}",20,0,-57.380016751867004,"{0: 16, 1: 0, 2: 0, 3: 4, 4: 0}",0
1313,False,"{'a': 0.5, 'e': 0.5216197376650548}",30,0,-45.89117654237385,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
1314,False,"{'a': 0.5, 'e': 0.5209549537318674}",25,0,-60.047939684565236,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
1315,False,"{'a': 0.5, 'e': 0.520289853661871}",30,0,-75.05427409746027,"{0: 22, 1: 0, 2: 6, 3: 2, 4: 0}",0
1316,False,"{'a': 0.5, 'e': 0.5196244378586756}",30,0,-195.80088644515968,"{0: 20, 1: 1, 2: 3, 3: 3, 4: 3}",0
1317,False,"{'a': 0.5, 'e': 0.5189587067260825}",20,0,-36.5246858168889,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1318,False,"{'a': 0.5, 'e': 0.5182926606680848}",20,2,-53.48512833424718,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1319,False,"{'a': 0.5, 'e': 0.5176263000888667}",25,12,-47.348440993035986,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.5169596253928026}",25,0,-49.3750083092793,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
1321,False,"{'a': 0.5, 'e': 0.5162926369844587}",25,0,-69.63527551856441,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1322,False,"{'a': 0.5, 'e': 0.5156253352685902}",30,0,-142.98407989916518,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
1323,False,"{'a': 0.5, 'e': 0.5149577206501436}",25,0,-58.08800052814973,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1324,False,"{'a': 0.5, 'e': 0.5142897935342546}",20,0,-38.32412370695529,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1325,False,"{'a': 0.5, 'e': 0.5136215543262488}",20,0,-58.30662721715516,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1326,False,"{'a': 0.5, 'e': 0.5129530034316412}",20,0,-165.21200651074645,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
1327,False,"{'a': 0.5, 'e': 0.5122841412561356}",20,0,-53.78246453432895,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
1328,False,"{'a': 0.5, 'e': 0.5116149682056252}",25,0,-35.7890165180082,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 0.5109454846861918}",20,0,-10.702427484560348,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1330,False,"{'a': 0.5, 'e': 0.510275691104105}",20,0,-53.68456799499252,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1331,False,"{'a': 0.5, 'e': 0.5096055878658231}",30,0,-72.68421943381983,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
1332,False,"{'a': 0.5, 'e': 0.5089351753779926}",20,0,-85.31679473765679,"{0: 16, 1: 0, 2: 0, 3: 3, 4: 1}",0
1333,False,"{'a': 0.5, 'e': 0.5082644540474467}",20,0,-176.5001258859133,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
1334,False,"{'a': 0.5, 'e': 0.507593424281207}",20,0,-42.75863085935425,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1335,False,"{'a': 0.5, 'e': 0.5069220864864816}",20,0,-72.49526318532477,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
1336,False,"{'a': 0.5, 'e': 0.5062504410706659}",20,0,-46.2455682439891,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1337,False,"{'a': 0.5, 'e': 0.5055784884413419}",25,0,-118.2517416879895,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
1338,False,"{'a': 0.5, 'e': 0.5049062290062777}",30,0,-160.21202681441486,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
1339,False,"{'a': 0.5, 'e': 0.5042336631734283}",20,0,-30.44486764535071,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1340,False,"{'a': 0.5, 'e': 0.5035607913509339}",30,0,-115.98085371156897,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
1341,False,"{'a': 0.5, 'e': 0.5028876139471207}",20,0,5.2508270168884765,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1342,False,"{'a': 0.5, 'e': 0.5022141313705005}",20,0,-57.081968414862224,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1343,False,"{'a': 0.5, 'e': 0.5015403440297699}",25,0,-95.23388489239598,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
1344,False,"{'a': 0.5, 'e': 0.5008662523338108}",20,0,-51.22931301926094,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1345,False,"{'a': 0.5, 'e': 0.5001918566916898}",25,0,-62.05750284913003,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
1346,False,"{'a': 0.5, 'e': 0.49951715751265746}",20,0,-41.77266290511855,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1347,False,"{'a': 0.5, 'e': 0.4988421552061493}",20,0,-1.5666596354039675,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 0.49816685018178386}",20,0,-13.167802593121987,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1349,False,"{'a': 0.5, 'e': 0.4974912428493642}",25,0,-79.89929735673006,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
1350,False,"{'a': 0.5, 'e': 0.49681533361887675}",30,0,-142.21800528876346,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
1351,False,"{'a': 0.5, 'e': 0.49613912290049045}",20,0,-60.580407622251414,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
1352,False,"{'a': 0.5, 'e': 0.4954626111045579}",20,0,-68.70030512349093,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
